,body_bytes_sent,httpcode_200,httpcode_302,httpcode_403,httpcode_404,httpcode_500,httpcode_total_200,httpcode_total_302,httpcode_total_403,httpcode_total_404,httpcode_total_500,is_good,request_time,status,upstream_response_time
2733,35114,746,48,85,44,111,746,48,85,44,111,1,0.875,200,0.875
2734,152,729,77,124,62,105,729,77,124,62,105,1,0.992,200,0.875
2735,152,746,48,85,45,111,746,48,85,45,111,1,0.992,404,0.875
2736,35114,747,48,85,45,111,747,48,85,45,111,1,0.992,200,0.992
2737,35114,771,51,113,50,89,771,51,113,50,89,1,0.875,200,0.875
2738,152,740,39,118,53,97,740,39,118,53,97,1,0.992,200,0.992
2739,152,727,49,95,48,109,727,49,95,48,109,1,0.992,200,0.992
2740,35114,748,48,85,45,111,748,48,85,45,111,1,0.992,200,0.992
2741,35114,747,50,103,52,98,747,50,103,52,98,1,0.992,200,0.875
2742,152,793,56,146,53,101,793,56,146,53,101,1,0.992,200,0.992
2743,152,748,61,99,38,118,748,61,99,38,118,1,0.992,200,0.992
2744,152,726,66,119,51,84,726,66,119,51,84,1,0.875,200,0.992
2745,35114,726,66,120,51,84,726,66,120,51,84,1,0.875,403,0.875
2746,152,727,66,120,51,84,727,66,120,51,84,1,0.992,200,0.992
2747,152,726,40,98,55,97,726,40,98,55,97,1,0.875,200,0.992
2748,35114,748,50,103,52,98,748,50,103,52,98,1,0.875,200,0.875
2749,35114,800,44,132,57,104,800,44,132,57,104,1,0.875,500,0.992
2750,152,749,61,99,38,118,749,61,99,38,118,1,0.992,200,0.992
2751,152,727,40,98,55,97,727,40,98,55,97,1,0.992,200,0.875
2752,152,750,61,99,38,118,750,61,99,38,118,1,0.875,200,0.875
2753,35114,730,77,124,62,105,730,77,124,62,105,1,0.992,200,0.992
2754,152,793,56,147,53,101,793,56,147,53,101,1,0.992,403,0.992
2755,152,801,44,132,57,104,801,44,132,57,104,1,0.875,200,0.992
2756,35114,772,51,113,50,89,772,51,113,50,89,1,0.992,200,0.875
2757,152,801,44,132,57,105,801,44,132,57,105,1,0.875,500,0.875
2758,35114,773,51,113,50,89,773,51,113,50,89,1,0.875,200,0.992
2759,152,774,51,113,50,89,774,51,113,50,89,1,0.875,200,0.875
2760,152,748,49,85,45,111,748,49,85,45,111,1,0.875,302,0.875
2761,35114,741,39,118,53,97,741,39,118,53,97,1,0.875,200,0.992
2762,152,802,44,132,57,105,802,44,132,57,105,1,0.992,200,0.992
2763,35114,748,50,85,45,111,748,50,85,45,111,1,0.992,302,0.875
2764,35114,749,50,85,45,111,749,50,85,45,111,1,0.875,200,0.992
2765,152,775,51,113,50,89,775,51,113,50,89,1,0.992,200,0.992
2766,35114,731,77,124,62,105,731,77,124,62,105,1,0.875,200,0.992
2767,35114,793,56,148,53,101,793,56,148,53,101,1,0.875,403,0.875
2768,35114,699,64,92,57,91,699,64,92,57,91,1,0.875,200,0.875
2769,35114,750,50,85,45,111,750,50,85,45,111,1,0.992,200,0.992
2770,152,742,39,118,53,97,742,39,118,53,97,1,0.992,200,0.875
2771,35114,732,77,124,62,105,732,77,124,62,105,1,0.992,200,0.875
2772,152,751,61,99,38,118,751,61,99,38,118,1,0.992,200,0.992
2773,152,743,39,118,53,97,743,39,118,53,97,1,0.875,200,0.875
2774,35114,728,40,98,55,97,728,40,98,55,97,1,0.992,200,0.875
2775,152,750,50,85,46,111,750,50,85,46,111,1,0.992,404,0.875
2776,35114,727,66,121,51,84,727,66,121,51,84,1,0.875,403,0.875
2777,152,728,49,95,48,109,728,49,95,48,109,1,0.992,200,0.875
2778,35114,776,51,113,50,89,776,51,113,50,89,1,0.992,200,0.875
2779,152,751,50,85,46,111,751,50,85,46,111,1,0.992,200,0.992
2780,35114,733,77,124,62,105,733,77,124,62,105,1,0.992,200,0.875
2781,152,743,39,118,53,98,743,39,118,53,98,1,0.992,500,0.875
2782,152,752,50,85,46,111,752,50,85,46,111,1,0.992,200,0.992
2783,152,728,66,121,51,84,728,66,121,51,84,1,0.875,200,0.875
2784,152,729,66,121,51,84,729,66,121,51,84,1,0.875,200,0.992
2785,152,730,66,121,51,84,730,66,121,51,84,1,0.992,200,0.992
2786,35114,753,50,85,46,111,753,50,85,46,111,1,0.875,200,0.992
2787,152,793,56,148,53,102,793,56,148,53,102,1,0.875,500,0.992
2788,35114,734,77,124,62,105,734,77,124,62,105,1,0.875,200,0.992
2789,152,754,50,85,46,111,754,50,85,46,111,1,0.992,200,0.992
2790,35114,729,40,98,55,97,729,40,98,55,97,1,0.992,200,0.875
2791,152,700,64,92,57,91,700,64,92,57,91,1,0.875,200,0.992
2792,35114,729,49,95,48,109,729,49,95,48,109,1,0.992,200,0.875
2793,35114,803,44,132,57,105,803,44,132,57,105,1,0.875,200,0.992
2794,35114,730,40,98,55,97,730,40,98,55,97,1,0.992,200,0.875
2795,152,731,40,98,55,97,731,40,98,55,97,1,0.875,200,0.875
2796,152,732,40,98,55,97,732,40,98,55,97,1,0.875,200,0.992
2797,35114,731,66,121,51,84,731,66,121,51,84,1,0.992,200,0.992
2798,152,794,56,148,53,102,794,56,148,53,102,1,0.875,200,0.875
2799,152,804,44,132,57,105,804,44,132,57,105,1,0.992,200,0.875
2800,152,795,56,148,53,102,795,56,148,53,102,1,0.875,200,0.992
2801,35114,749,50,103,52,98,749,50,103,52,98,1,0.875,200,0.875
2802,152,777,51,113,50,89,777,51,113,50,89,1,0.992,200,0.875
2803,35114,778,51,113,50,89,778,51,113,50,89,1,0.992,200,0.875
2804,35114,805,44,132,57,105,805,44,132,57,105,1,0.992,200,0.875
2805,152,732,66,121,51,84,732,66,121,51,84,1,0.992,200,0.875
2806,35114,752,61,99,38,118,752,61,99,38,118,1,0.875,200,0.992
2807,35114,779,51,113,50,89,779,51,113,50,89,1,0.992,200,0.992
2808,152,743,39,118,53,99,743,39,118,53,99,1,0.875,500,0.875
2809,35114,733,40,98,55,97,733,40,98,55,97,1,0.875,200,0.992
2810,35114,701,64,92,57,91,701,64,92,57,91,1,0.875,200,0.875
2811,152,750,50,103,52,98,750,50,103,52,98,1,0.992,200,0.875
2812,35114,733,66,121,51,84,733,66,121,51,84,1,0.992,200,0.992
2813,152,751,50,103,52,98,751,50,103,52,98,1,0.992,200,0.875
2814,152,780,51,113,50,89,780,51,113,50,89,1,0.875,200,0.992
2815,152,796,56,148,53,102,796,56,148,53,102,1,0.875,200,0.992
2816,35114,752,50,103,52,98,752,50,103,52,98,1,0.875,200,0.875
2817,35114,735,77,124,62,105,735,77,124,62,105,1,0.875,200,0.875
2818,152,753,50,103,52,98,753,50,103,52,98,1,0.992,200,0.875
2819,152,736,77,124,62,105,736,77,124,62,105,1,0.992,200,0.992
2820,35114,753,50,103,53,98,753,50,103,53,98,1,0.875,404,0.875
2821,152,734,66,121,51,84,734,66,121,51,84,1,0.992,200,0.875
2822,152,754,50,85,47,111,754,50,85,47,111,1,0.992,404,0.875
2823,35114,702,64,92,57,91,702,64,92,57,91,1,0.992,200,0.875
2824,152,737,77,124,62,105,737,77,124,62,105,1,0.992,200,0.992
2825,152,730,49,95,48,109,730,49,95,48,109,1,0.992,200,0.875
2826,152,737,78,124,62,105,737,78,124,62,105,1,0.875,302,0.875
2827,35114,754,50,103,53,98,754,50,103,53,98,1,0.992,200,0.992
2828,152,753,61,99,38,118,753,61,99,38,118,1,0.992,200,0.992
2829,35114,703,64,92,57,91,703,64,92,57,91,1,0.875,200,0.875
2830,152,754,61,99,38,118,754,61,99,38,118,1,0.992,200,0.992
2831,152,734,40,98,55,97,734,40,98,55,97,1,0.875,200,0.875
2832,152,704,64,92,57,91,704,64,92,57,91,1,0.875,200,0.875
2833,35114,754,50,85,47,112,754,50,85,47,112,1,0.992,500,0.875
2834,152,735,40,98,55,97,735,40,98,55,97,1,0.875,200,0.875
2835,152,731,49,95,48,109,731,49,95,48,109,1,0.992,200,0.992
2836,152,705,64,92,57,91,705,64,92,57,91,1,0.875,200,0.875
2837,152,735,66,121,51,84,735,66,121,51,84,1,0.875,200,0.992
2838,35114,796,56,149,53,102,796,56,149,53,102,1,0.875,403,0.875
2839,152,755,50,85,47,112,755,50,85,47,112,1,0.992,200,0.992
2840,35114,781,51,113,50,89,781,51,113,50,89,1,0.992,200,0.875
2841,35114,706,64,92,57,91,706,64,92,57,91,1,0.992,200,0.875
2842,152,736,40,98,55,97,736,40,98,55,97,1,0.875,200,0.992
2843,35114,756,50,85,47,112,756,50,85,47,112,1,0.992,200,0.875
2844,152,736,66,121,51,84,736,66,121,51,84,1,0.992,200,0.875
2845,152,732,49,95,48,109,732,49,95,48,109,1,0.875,200,0.875
2846,152,754,50,103,54,98,754,50,103,54,98,1,0.992,404,0.875
2847,35114,754,61,100,38,118,754,61,100,38,118,1,0.875,403,0.875
2848,152,756,50,85,47,113,756,50,85,47,113,1,0.992,500,0.875
2849,35114,755,61,100,38,118,755,61,100,38,118,1,0.875,200,0.992
2850,35114,756,61,100,38,118,756,61,100,38,118,1,0.992,200,0.875
2851,35114,744,39,118,53,99,744,39,118,53,99,1,0.875,200,0.875
2852,35114,737,66,121,51,84,737,66,121,51,84,1,0.875,200,0.992
2853,152,757,50,85,47,113,757,50,85,47,113,1,0.875,200,0.875
2854,35114,758,50,85,47,113,758,50,85,47,113,1,0.875,200,0.992
2855,35114,805,44,132,57,106,805,44,132,57,106,1,0.875,500,0.875
2856,152,806,44,132,57,106,806,44,132,57,106,1,0.992,200,0.875
2857,35114,797,56,149,53,102,797,56,149,53,102,1,0.992,200,0.875
2858,35114,807,44,132,57,106,807,44,132,57,106,1,0.992,200,0.992
2859,152,737,66,121,51,85,737,66,121,51,85,1,0.992,500,0.875
2860,152,737,40,98,55,97,737,40,98,55,97,1,0.992,200,0.992
2861,152,732,49,95,48,110,732,49,95,48,110,1,0.875,500,0.875
2862,35114,759,50,85,47,113,759,50,85,47,113,1,0.992,200,0.875
2863,35114,737,78,125,62,105,737,78,125,62,105,1,0.992,403,0.875
2864,35114,808,44,132,57,106,808,44,132,57,106,1,0.875,200,0.875
2865,35114,809,44,132,57,106,809,44,132,57,106,1,0.992,200,0.992
2866,35114,755,50,103,54,98,755,50,103,54,98,1,0.875,200,0.992
2867,35114,733,49,95,48,110,733,49,95,48,110,1,0.875,200,0.875
2868,152,760,50,85,47,113,760,50,85,47,113,1,0.875,200,0.992
2869,35114,744,39,118,53,100,744,39,118,53,100,1,0.875,500,0.992
2870,152,737,78,126,62,105,737,78,126,62,105,1,0.875,403,0.875
2871,35114,738,78,126,62,105,738,78,126,62,105,1,0.992,200,0.992
2872,35114,757,61,100,38,118,757,61,100,38,118,1,0.875,200,0.992
2873,152,738,40,98,55,97,738,40,98,55,97,1,0.875,200,0.875
2874,152,737,66,122,51,85,737,66,122,51,85,1,0.992,403,0.875
2875,152,737,66,123,51,85,737,66,123,51,85,1,0.875,403,0.875
2876,35114,737,66,123,51,86,737,66,123,51,86,1,0.992,500,0.875
2877,152,756,50,103,54,98,756,50,103,54,98,1,0.875,200,0.992
2878,35114,756,50,103,54,99,756,50,103,54,99,1,0.875,500,0.992
2879,35114,757,50,103,54,99,757,50,103,54,99,1,0.992,200,0.992
2880,152,810,44,132,57,106,810,44,132,57,106,1,0.875,200,0.875
2881,35114,781,51,114,50,89,781,51,114,50,89,1,0.875,403,0.992
2882,152,782,51,114,50,89,782,51,114,50,89,1,0.875,200,0.875
2883,35114,782,51,114,50,90,782,51,114,50,90,1,0.875,500,0.875
2884,35114,811,44,132,57,106,811,44,132,57,106,1,0.992,200,0.875
2885,152,739,40,98,55,97,739,40,98,55,97,1,0.875,200,0.992
2886,35114,758,61,100,38,118,758,61,100,38,118,1,0.992,200,0.875
2887,152,740,40,98,55,97,740,40,98,55,97,1,0.992,200,0.875
2888,35114,741,40,98,55,97,741,40,98,55,97,1,0.875,200,0.875
2889,35114,741,41,98,55,97,741,41,98,55,97,1,0.992,302,0.992
2890,35114,742,41,98,55,97,742,41,98,55,97,1,0.992,200,0.992
2891,35114,782,51,115,50,90,782,51,115,50,90,1,0.875,403,0.992
2892,152,742,42,98,55,97,742,42,98,55,97,1,0.992,302,0.875
2893,35114,798,56,149,53,102,798,56,149,53,102,1,0.992,200,0.992
2894,35114,761,50,85,47,113,761,50,85,47,113,1,0.875,200,0.875
2895,152,799,56,149,53,102,799,56,149,53,102,1,0.875,200,0.875
2896,152,734,49,95,48,110,734,49,95,48,110,1,0.992,200,0.992
2897,152,745,39,118,53,100,745,39,118,53,100,1,0.992,200,0.875
2898,152,812,44,132,57,106,812,44,132,57,106,1,0.875,200,0.875
2899,35114,735,49,95,48,110,735,49,95,48,110,1,0.875,200,0.875
2900,35114,762,50,85,47,113,762,50,85,47,113,1,0.992,200,0.875
2901,35114,738,66,123,51,86,738,66,123,51,86,1,0.992,200,0.992
2902,35114,746,39,118,53,100,746,39,118,53,100,1,0.875,200,0.992
2903,152,800,56,149,53,102,800,56,149,53,102,1,0.992,200,0.875
2904,152,739,78,126,62,105,739,78,126,62,105,1,0.875,200,0.992
2905,35114,739,66,123,51,86,739,66,123,51,86,1,0.992,200,0.992
2906,35114,746,39,118,53,101,746,39,118,53,101,1,0.992,500,0.875
2907,35114,801,56,149,53,102,801,56,149,53,102,1,0.992,200,0.875
2908,35114,707,64,92,57,91,707,64,92,57,91,1,0.875,200,0.875
2909,35114,740,66,123,51,86,740,66,123,51,86,1,0.875,200,0.875
2910,35114,759,61,100,38,118,759,61,100,38,118,1,0.992,200,0.875
2911,35114,735,49,95,48,111,735,49,95,48,111,1,0.992,500,0.992
2912,35114,758,50,103,54,99,758,50,103,54,99,1,0.875,200,0.992
2913,152,739,78,127,62,105,739,78,127,62,105,1,0.875,403,0.992
2914,35114,743,42,98,55,97,743,42,98,55,97,1,0.875,200,0.875
2915,152,747,39,118,53,101,747,39,118,53,101,1,0.992,200,0.992
2916,152,759,61,100,38,119,759,61,100,38,119,1,0.992,500,0.992
2917,152,708,64,92,57,91,708,64,92,57,91,1,0.875,200,0.875
2918,35114,783,51,115,50,90,783,51,115,50,90,1,0.992,200,0.875
2919,35114,784,51,115,50,90,784,51,115,50,90,1,0.875,200,0.992
2920,35114,736,49,95,48,111,736,49,95,48,111,1,0.992,200,0.875
2921,35114,709,64,92,57,91,709,64,92,57,91,1,0.992,200,0.992
2922,35114,759,50,103,54,99,759,50,103,54,99,1,0.875,200,0.875
2923,35114,747,39,118,53,102,747,39,118,53,102,1,0.992,500,0.992
2924,35114,785,51,115,50,90,785,51,115,50,90,1,0.875,200,0.875
2925,152,744,42,98,55,97,744,42,98,55,97,1,0.875,200,0.992
2926,35114,785,51,116,50,90,785,51,116,50,90,1,0.992,403,0.875
2927,35114,744,42,98,55,98,744,42,98,55,98,1,0.875,500,0.992
2928,35114,710,64,92,57,91,710,64,92,57,91,1,0.992,200,0.875
2929,152,737,49,95,48,111,737,49,95,48,111,1,0.992,200,0.875
2930,35114,739,78,127,62,106,739,78,127,62,106,1,0.875,500,0.875
2931,35114,739,78,128,62,106,739,78,128,62,106,1,0.875,403,0.875
2932,152,738,49,95,48,111,738,49,95,48,111,1,0.875,200,0.992
2933,152,759,61,100,38,120,759,61,100,38,120,1,0.992,500,0.875
2934,35114,760,50,103,54,99,760,50,103,54,99,1,0.992,200,0.875
2935,35114,741,66,123,51,86,741,66,123,51,86,1,0.875,200,0.875
2936,35114,711,64,92,57,91,711,64,92,57,91,1,0.992,200,0.992
2937,35114,745,42,98,55,98,745,42,98,55,98,1,0.875,200,0.992
2938,152,712,64,92,57,91,712,64,92,57,91,1,0.992,200,0.875
2939,152,786,51,116,50,90,786,51,116,50,90,1,0.992,200,0.875
2940,152,748,39,118,53,102,748,39,118,53,102,1,0.992,200,0.992
2941,35114,742,66,123,51,86,742,66,123,51,86,1,0.992,200,0.992
2942,35114,787,51,116,50,90,787,51,116,50,90,1,0.875,200,0.875
2943,152,763,50,85,47,113,763,50,85,47,113,1,0.875,200,0.992
2944,35114,713,64,92,57,91,713,64,92,57,91,1,0.875,200,0.875
2945,35114,761,50,103,54,99,761,50,103,54,99,1,0.875,200,0.875
2946,35114,802,56,149,53,102,802,56,149,53,102,1,0.992,200,0.992
2947,152,763,50,85,47,114,763,50,85,47,114,1,0.875,500,0.875
2948,152,739,49,95,48,111,739,49,95,48,111,1,0.875,200,0.875
2949,152,762,50,103,54,99,762,50,103,54,99,1,0.992,200,0.875
2950,152,812,44,132,58,106,812,44,132,58,106,1,0.875,404,0.875
2951,152,803,56,149,53,102,803,56,149,53,102,1,0.875,200,0.875
2952,152,740,78,128,62,106,740,78,128,62,106,1,0.875,200,0.992
2953,152,746,42,98,55,98,746,42,98,55,98,1,0.992,200,0.992
2954,152,763,50,103,54,99,763,50,103,54,99,1,0.992,200,0.992
2955,152,747,42,98,55,98,747,42,98,55,98,1,0.992,200,0.992
2956,152,788,51,116,50,90,788,51,116,50,90,1,0.992,200,0.992
2957,35114,789,51,116,50,90,789,51,116,50,90,1,0.875,200,0.992
2958,152,742,66,123,51,87,742,66,123,51,87,1,0.992,500,0.875
2959,152,739,49,95,49,111,739,49,95,49,111,1,0.992,404,0.992
2960,35114,760,61,100,38,120,760,61,100,38,120,1,0.875,200,0.992
2961,35114,813,44,132,58,106,813,44,132,58,106,1,0.875,200,0.875
2962,35114,804,56,149,53,102,804,56,149,53,102,1,0.875,200,0.875
2963,152,743,66,123,51,87,743,66,123,51,87,1,0.992,200,0.875
2964,152,805,56,149,53,102,805,56,149,53,102,1,0.875,200,0.992
2965,35114,713,65,92,57,91,713,65,92,57,91,1,0.992,302,0.992
2966,35114,790,51,116,50,90,790,51,116,50,90,1,0.992,200,0.875
2967,35114,764,50,103,54,99,764,50,103,54,99,1,0.992,200,0.875
2968,152,790,51,116,50,91,790,51,116,50,91,1,0.992,500,0.992
2969,35114,814,44,132,58,106,814,44,132,58,106,1,0.992,200,0.875
2970,152,748,39,118,53,103,748,39,118,53,103,1,0.875,500,0.992
2971,35114,761,61,100,38,120,761,61,100,38,120,1,0.992,200,0.875
2972,152,761,61,101,38,120,761,61,101,38,120,1,0.992,403,0.875
2973,152,714,65,92,57,91,714,65,92,57,91,1,0.875,200,0.875
2974,152,765,50,103,54,99,765,50,103,54,99,1,0.875,200,0.992
2975,152,741,78,128,62,106,741,78,128,62,106,1,0.992,200,0.875
2976,35114,762,61,101,38,120,762,61,101,38,120,1,0.875,200,0.875
2977,35114,815,44,132,58,106,815,44,132,58,106,1,0.875,200,0.992
2978,152,766,50,103,54,99,766,50,103,54,99,1,0.875,200,0.875
2979,35114,767,50,103,54,99,767,50,103,54,99,1,0.875,200,0.992
2980,152,742,78,128,62,106,742,78,128,62,106,1,0.875,200,0.992
2981,152,744,66,123,51,87,744,66,123,51,87,1,0.875,200,0.992
2982,35114,791,51,116,50,91,791,51,116,50,91,1,0.992,200,0.875
2983,152,763,61,101,38,120,763,61,101,38,120,1,0.875,200,0.875
2984,35114,740,49,95,49,111,740,49,95,49,111,1,0.992,200,0.875
2985,152,743,78,128,62,106,743,78,128,62,106,1,0.992,200,0.875
2986,152,763,51,85,47,114,763,51,85,47,114,1,0.992,302,0.992
2987,35114,764,61,101,38,120,764,61,101,38,120,1,0.992,200,0.992
2988,35114,764,51,85,47,114,764,51,85,47,114,1,0.992,200,0.992
2989,35114,792,51,116,50,91,792,51,116,50,91,1,0.875,200,0.992
2990,152,749,39,118,53,103,749,39,118,53,103,1,0.992,200,0.875
2991,35114,744,78,128,62,106,744,78,128,62,106,1,0.992,200,0.875
2992,152,805,56,150,53,102,805,56,150,53,102,1,0.992,403,0.992
2993,152,816,44,132,58,106,816,44,132,58,106,1,0.875,200,0.992
2994,152,750,39,118,53,103,750,39,118,53,103,1,0.875,200,0.875
2995,152,764,61,102,38,120,764,61,102,38,120,1,0.875,403,0.875
2996,152,805,56,151,53,102,805,56,151,53,102,1,0.875,403,0.875
2997,152,764,51,86,47,114,764,51,86,47,114,1,0.992,403,0.875
2998,152,745,66,123,51,87,745,66,123,51,87,1,0.992,200,0.992
2999,35114,768,50,103,54,99,768,50,103,54,99,1,0.875,200,0.875
3000,35114,744,78,128,62,107,744,78,128,62,107,1,0.875,500,0.875
3001,35114,741,49,95,49,111,741,49,95,49,111,1,0.875,200,0.992
3002,152,748,42,98,55,98,748,42,98,55,98,1,0.992,200,0.992
3003,152,749,42,98,55,98,749,42,98,55,98,1,0.875,200,0.875
3004,152,817,44,132,58,106,817,44,132,58,106,1,0.992,200,0.875
3005,35114,768,50,103,54,100,768,50,103,54,100,1,0.992,500,0.875
3006,35114,817,44,133,58,106,817,44,133,58,106,1,0.875,403,0.875
3007,152,765,51,86,47,114,765,51,86,47,114,1,0.875,200,0.992
3008,35114,742,49,95,49,111,742,49,95,49,111,1,0.992,200,0.875
3009,152,714,65,92,57,92,714,65,92,57,92,1,0.875,500,0.992
3010,152,743,49,95,49,111,743,49,95,49,111,1,0.875,200,0.875
3011,35114,818,44,133,58,106,818,44,133,58,106,1,0.875,200,0.875
3012,35114,749,42,99,55,98,749,42,99,55,98,1,0.992,403,0.992
3013,35114,750,39,118,54,103,750,39,118,54,103,1,0.875,404,0.875
3014,35114,749,42,100,55,98,749,42,100,55,98,1,0.875,403,0.875
3015,35114,750,40,118,54,103,750,40,118,54,103,1,0.875,302,0.875
3016,152,769,50,103,54,100,769,50,103,54,100,1,0.875,200,0.875
3017,35114,769,50,103,54,101,769,50,103,54,101,1,0.992,500,0.875
3018,152,745,78,128,62,107,745,78,128,62,107,1,0.875,200,0.875
3019,35114,744,49,95,49,111,744,49,95,49,111,1,0.875,200,0.875
3020,152,750,40,119,54,103,750,40,119,54,103,1,0.875,403,0.875
3021,152,819,44,133,58,106,819,44,133,58,106,1,0.992,200,0.992
3022,152,750,40,119,54,104,750,40,119,54,104,1,0.875,500,0.875
3023,35114,770,50,103,54,101,770,50,103,54,101,1,0.875,200,0.992
3024,152,806,56,151,53,102,806,56,151,53,102,1,0.875,200,0.992
3025,35114,820,44,133,58,106,820,44,133,58,106,1,0.875,200,0.992
3026,35114,750,42,100,55,98,750,42,100,55,98,1,0.875,200,0.875
3027,152,751,40,119,54,104,751,40,119,54,104,1,0.992,200,0.875
3028,35114,745,79,128,62,107,745,79,128,62,107,1,0.875,302,0.992
3029,152,821,44,133,58,106,821,44,133,58,106,1,0.992,200,0.875
3030,152,806,56,151,53,103,806,56,151,53,103,1,0.875,500,0.875
3031,152,715,65,92,57,92,715,65,92,57,92,1,0.992,200,0.875
3032,35114,770,51,103,54,101,770,51,103,54,101,1,0.875,302,0.992
3033,35114,771,51,103,54,101,771,51,103,54,101,1,0.875,200,0.875
3034,35114,744,49,96,49,111,744,49,96,49,111,1,0.992,403,0.875
3035,35114,792,51,117,50,91,792,51,117,50,91,1,0.875,403,0.992
3036,35114,766,51,86,47,114,766,51,86,47,114,1,0.992,200,0.875
3037,35114,764,61,103,38,120,764,61,103,38,120,1,0.992,403,0.875
3038,152,716,65,92,57,92,716,65,92,57,92,1,0.992,200,0.992
3039,152,793,51,117,50,91,793,51,117,50,91,1,0.875,200,0.992
3040,152,752,40,119,54,104,752,40,119,54,104,1,0.875,200,0.992
3041,35114,794,51,117,50,91,794,51,117,50,91,1,0.992,200,0.875
3042,152,746,79,128,62,107,746,79,128,62,107,1,0.992,200,0.992
3043,35114,716,65,93,57,92,716,65,93,57,92,1,0.992,403,0.992
3044,152,821,44,133,59,106,821,44,133,59,106,1,0.875,404,0.992
3045,152,772,51,103,54,101,772,51,103,54,101,1,0.992,200,0.875
3046,35114,746,79,128,63,107,746,79,128,63,107,1,0.992,404,0.875
3047,35114,746,66,123,51,87,746,66,123,51,87,1,0.875,200,0.875
3048,35114,751,42,100,55,98,751,42,100,55,98,1,0.992,200,0.992
3049,35114,745,49,96,49,111,745,49,96,49,111,1,0.875,200,0.992
3050,35114,795,51,117,50,91,795,51,117,50,91,1,0.992,200,0.992
3051,35114,822,44,133,59,106,822,44,133,59,106,1,0.875,200,0.875
3052,35114,716,65,93,57,93,716,65,93,57,93,1,0.992,500,0.992
3053,152,752,40,119,54,105,752,40,119,54,105,1,0.992,500,0.875
3054,35114,823,44,133,59,106,823,44,133,59,106,1,0.992,200,0.992
3055,35114,824,44,133,59,106,824,44,133,59,106,1,0.992,200,0.875
3056,35114,765,61,103,38,120,765,61,103,38,120,1,0.875,200,0.875
3057,152,747,66,123,51,87,747,66,123,51,87,1,0.992,200,0.875
3058,35114,773,51,103,54,101,773,51,103,54,101,1,0.992,200,0.992
3059,35114,773,51,103,54,102,773,51,103,54,102,1,0.875,500,0.992
3060,35114,825,44,133,59,106,825,44,133,59,106,1,0.992,200,0.875
3061,152,796,51,117,50,91,796,51,117,50,91,1,0.875,200,0.875
3062,152,826,44,133,59,106,826,44,133,59,106,1,0.875,200,0.875
3063,152,747,66,123,51,88,747,66,123,51,88,1,0.875,500,0.875
3064,35114,827,44,133,59,106,827,44,133,59,106,1,0.875,200,0.992
3065,35114,797,51,117,50,91,797,51,117,50,91,1,0.875,200,0.875
3066,152,746,79,129,63,107,746,79,129,63,107,1,0.992,403,0.875
3067,152,774,51,103,54,102,774,51,103,54,102,1,0.992,200,0.875
3068,35114,766,61,103,38,120,766,61,103,38,120,1,0.992,200,0.992
3069,152,748,66,123,51,88,748,66,123,51,88,1,0.875,200,0.992
3070,35114,767,51,86,47,114,767,51,86,47,114,1,0.875,200,0.875
3071,35114,798,51,117,50,91,798,51,117,50,91,1,0.992,200,0.992
3072,35114,767,61,103,38,120,767,61,103,38,120,1,0.875,200,0.992
3073,35114,767,51,87,47,114,767,51,87,47,114,1,0.992,403,0.875
3074,152,746,49,96,49,111,746,49,96,49,111,1,0.875,200,0.875
3075,152,799,51,117,50,91,799,51,117,50,91,1,0.992,200,0.875
3076,35114,767,61,103,38,121,767,61,103,38,121,1,0.992,500,0.875
3077,35114,775,51,103,54,102,775,51,103,54,102,1,0.992,200,0.992
3078,35114,775,51,103,54,103,775,51,103,54,103,1,0.875,500,0.875
3079,35114,753,40,119,54,105,753,40,119,54,105,1,0.875,200,0.992
3080,152,747,49,96,49,111,747,49,96,49,111,1,0.875,200,0.875
3081,152,752,42,100,55,98,752,42,100,55,98,1,0.875,200,0.992
3082,35114,716,66,93,57,93,716,66,93,57,93,1,0.875,302,0.992
3083,152,827,44,133,60,106,827,44,133,60,106,1,0.875,404,0.992
3084,152,806,56,151,53,104,806,56,151,53,104,1,0.992,500,0.992
3085,35114,799,51,117,50,92,799,51,117,50,92,1,0.875,500,0.992
