status,location_speed,httpcode_5m_200,httpcode_5m_302,httpcode_5m_404,httpcode_5m_403,httpcode_5m_500,httpcode_30m_200,httpcode_30m_302,httpcode_30m_404,httpcode_30m_403,httpcode_30m_500,httpcode_1d_200,httpcode_1d_302,httpcode_1d_404,httpcode_1d_403,httpcode_1d_500,body_bytes_sent,upstream_response_time,httpcode_total_200,httpcode_total_302,httpcode_total_404,httpcode_total_403,httpcode_total_500,request_time,lremote_addr,location_city,is_good
200,95988.4090378,3,0,0,2,0,30,0,0,4,1,1047,67,75,77,64,35114,0.660000026226,1489,82,98,92,116,0.991999983788,219.137.225.57,广州,1
500,6846.07245412,11,2,0,0,12,74,2,0,0,13,911,80,35,56,60,35114,0.991999983788,1516,115,68,126,112,0.991999983788,211.137.180.198,城市缺失,1
200,7004.60330075,22,1,0,0,0,46,1,0,0,12,919,35,50,46,37,152,0.991999983788,1493,63,109,95,92,0.677999973297,58.60.3.110,深圳市,1
200,11711.4393247,16,0,0,0,0,47,1,0,12,0,826,74,43,53,47,35114,0.875,1288,103,80,84,74,0.677999973297,59.172.76.233,武汉,1
200,10202.2421115,2,0,0,0,2,43,0,0,0,2,892,84,96,71,30,35114,0.660000026226,1429,96,143,99,61,0.875,211.142.12.218,城市缺失,1
200,12803.808957,3,0,0,0,0,87,4,0,2,0,949,44,48,51,58,35114,0.875,1506,78,82,95,92,0.677999973297,218.28.234.21,郑州,1
200,1109.20936311,15,2,3,0,0,71,12,3,0,0,1008,51,70,89,70,152,0.660000026226,1508,58,111,115,99,0.991999983788,59.172.76.233,武汉,1
404,0.0,10,0,2,0,0,79,10,22,0,0,921,47,83,37,63,35114,0.660000026226,1471,62,114,42,113,0.991999983788,202.101.77.237,贵阳,1
200,51719.3626399,16,2,3,0,0,72,12,3,0,0,1009,51,70,89,70,35114,0.991999983788,1509,58,111,115,99,0.875,202.101.77.237,贵阳,1
404,133503.464304,16,2,4,0,0,72,12,4,0,0,1009,51,71,89,70,35114,0.660000026226,1509,58,112,115,99,0.875,218.28.234.21,郑州,1
500,19197.6818076,4,0,0,0,2,30,0,0,4,2,1047,67,75,77,65,152,0.660000026226,1489,82,98,92,117,0.677999973297,211.137.180.198,城市缺失,1
302,6619.89027847,2,2,0,0,0,55,2,1,0,0,1032,116,70,80,36,152,0.875,1557,154,100,140,138,0.677999973297,211.137.180.198,城市缺失,1
200,4896.78264453,6,0,0,10,10,53,0,3,22,13,889,60,77,71,60,152,0.660000026226,1257,81,88,101,101,0.991999983788,211.142.12.218,城市缺失,1
200,83245.304957,7,0,0,10,10,54,0,3,22,13,890,60,77,71,60,152,0.660000026226,1258,81,88,101,101,0.875,58.60.3.110,深圳市,1
200,17271.49023,8,0,0,0,0,73,12,4,0,0,1010,51,71,89,70,152,0.991999983788,1510,58,112,115,99,0.875,211.142.12.218,城市缺失,1
200,71587.5211205,9,0,0,0,0,74,12,4,0,0,1011,51,71,89,70,152,0.660000026226,1511,58,112,115,99,0.677999973297,218.80.192.83,上海,1
200,12798.4545384,13,0,0,0,0,75,2,0,0,13,912,80,35,56,60,35114,0.991999983788,1517,115,68,126,112,0.991999983788,219.137.225.57,广州,1
200,11083.842694,4,1,0,10,0,48,1,0,12,0,827,74,43,53,47,152,0.991999983788,1289,103,80,84,74,0.677999973297,116.52.147.144,昆明,1
200,7169.85131938,16,0,0,0,0,73,1,2,1,0,963,58,87,32,66,152,0.875,1416,119,126,51,87,0.875,116.52.147.144,昆明,1
200,6180.53232419,4,0,0,0,10,47,1,0,0,12,920,35,50,46,37,35114,0.660000026226,1494,63,109,95,92,0.875,202.101.77.237,贵阳,1
500,7900.76165475,11,0,0,0,2,68,2,3,2,12,998,54,43,72,43,152,0.991999983788,1351,86,67,102,82,0.991999983788,202.101.77.237,贵阳,1
200,1957.42828785,5,2,0,0,0,60,12,11,0,0,893,84,96,71,30,152,0.991999983788,1430,96,143,99,61,0.875,59.172.76.233,武汉,1
200,0.0,4,0,0,0,0,71,0,1,12,0,891,60,77,71,60,152,0.875,1259,81,88,101,101,0.991999983788,58.60.3.110,深圳市,1
200,1911.34329934,15,0,2,0,10,58,0,2,2,20,913,80,35,56,60,35114,0.991999983788,1518,115,68,126,112,0.677999973297,58.60.3.110,深圳市,1
200,25638.2803075,3,0,0,0,0,67,2,1,0,2,828,74,43,53,47,35114,0.875,1290,103,80,84,74,0.991999983788,218.28.234.21,郑州,1
200,8719.72622677,18,0,0,10,0,68,0,0,20,0,921,35,50,46,37,152,0.660000026226,1495,63,109,95,92,0.677999973297,116.52.147.144,昆明,1
500,7026.49812126,0,0,0,0,2,55,0,2,0,3,921,47,83,37,64,152,0.991999983788,1471,62,114,42,114,0.991999983788,218.28.234.21,郑州,1
200,44501.154768,4,0,0,0,0,68,2,1,0,2,829,74,43,53,47,35114,0.660000026226,1291,103,80,84,74,0.875,202.101.77.237,贵阳,1
200,11292.7540044,13,0,0,0,0,67,1,2,0,2,1033,116,70,80,36,35114,0.660000026226,1558,154,100,140,138,0.875,219.137.225.57,广州,1
200,79418.6948288,14,0,0,0,0,68,1,2,0,2,1034,116,70,80,36,35114,0.660000026226,1559,154,100,140,138,0.677999973297,211.142.12.218,城市缺失,1
200,0.0,5,1,0,0,0,44,1,11,1,0,1048,67,75,77,65,152,0.991999983788,1490,82,98,92,117,0.991999983788,211.137.180.198,城市缺失,1
200,35893.5924305,5,0,0,0,0,56,0,2,0,3,922,47,83,37,64,35114,0.875,1472,62,114,42,114,0.991999983788,116.52.147.144,昆明,1
200,6101.21910279,13,0,0,0,0,59,0,2,2,20,914,80,35,56,60,152,0.875,1519,115,68,126,112,0.991999983788,124.72.93.18,厦门市,1
200,5219.3704005,12,0,0,0,0,47,1,1,0,0,950,44,48,51,58,152,0.991999983788,1507,78,82,95,92,0.875,124.72.93.18,厦门市,1
200,0.0,14,0,0,0,0,60,0,2,2,20,915,80,35,56,60,152,0.660000026226,1520,115,68,126,112,0.677999973297,124.72.93.18,厦门市,1
200,3487.89049071,15,0,0,0,0,68,1,12,10,1,999,54,43,72,43,35114,0.875,1352,86,67,102,82,0.677999973297,116.52.147.144,昆明,1
404,0.0,25,0,2,0,0,60,12,12,0,0,893,84,97,71,30,35114,0.660000026226,1430,96,144,99,61,0.677999973297,59.172.76.233,武汉,1
200,13179.7284172,6,0,0,0,0,44,1,0,2,11,964,58,87,32,66,35114,0.660000026226,1417,119,126,51,87,0.875,211.137.180.198,城市缺失,1
200,6680.84181051,3,1,0,0,2,69,1,2,0,2,1035,116,70,80,36,152,0.991999983788,1560,154,100,140,138,0.875,124.72.93.18,厦门市,1
200,4002.52209634,2,0,0,0,0,21,3,0,10,21,1012,51,71,89,70,152,0.991999983788,1512,58,112,115,99,0.677999973297,124.72.93.18,厦门市,1
200,26876.2196625,26,0,2,0,0,61,12,12,0,0,894,84,97,71,30,35114,0.991999983788,1431,96,144,99,61,0.991999983788,58.60.3.110,深圳市,1
200,28140.3978511,8,0,0,0,1,45,1,0,2,11,965,58,87,32,66,152,0.660000026226,1418,119,126,51,87,0.677999973297,211.142.12.218,城市缺失,1
302,32020.1767707,4,2,0,0,0,21,4,0,10,21,1012,52,71,89,70,152,0.660000026226,1512,59,112,115,99,0.677999973297,218.80.192.83,上海,1
200,142869.017947,5,2,0,0,0,22,4,0,10,21,1013,52,71,89,70,35114,0.660000026226,1513,59,112,115,99,0.875,58.60.3.110,深圳市,1
200,8040.11367174,5,0,0,1,0,45,1,11,1,0,1049,67,75,77,65,35114,0.991999983788,1491,82,98,92,117,0.875,211.142.12.218,城市缺失,1
200,5746.59584888,4,0,0,0,0,69,2,1,0,2,830,74,43,53,47,152,0.991999983788,1292,103,80,84,74,0.677999973297,59.172.76.233,武汉,1
200,2229.90051589,13,0,0,0,0,62,12,12,0,0,895,84,97,71,30,152,0.660000026226,1432,96,144,99,61,0.875,219.137.225.57,广州,1
200,191976.818076,14,0,0,0,0,63,12,12,0,0,896,84,97,71,30,152,0.875,1433,96,144,99,61,0.677999973297,211.137.180.198,城市缺失,1
200,10072.8951811,15,0,2,10,0,69,1,12,10,1,1000,54,43,72,43,35114,0.991999983788,1353,86,67,102,82,0.991999983788,219.137.225.57,广州,1
200,16649.0609914,6,0,0,1,0,46,1,11,1,0,1050,67,75,77,65,35114,0.991999983788,1492,82,98,92,117,0.677999973297,58.60.3.110,深圳市,1
200,11651.008394,4,0,0,0,10,61,0,2,2,20,916,80,35,56,60,152,0.660000026226,1521,115,68,126,112,0.875,116.52.147.144,昆明,1
200,0.0,7,0,0,0,0,48,1,1,0,0,951,44,48,51,58,35114,0.660000026226,1508,78,82,95,92,0.991999983788,124.72.93.18,厦门市,1
200,146142.371214,8,0,0,0,0,49,1,1,0,0,952,44,48,51,58,152,0.991999983788,1509,78,82,95,92,0.677999973297,218.28.234.21,郑州,1
200,0.0,4,0,0,0,0,62,0,2,2,20,917,80,35,56,60,152,0.660000026226,1522,115,68,126,112,0.991999983788,116.52.147.144,昆明,1
404,2601.41577991,0,0,2,10,0,71,0,2,12,0,891,60,78,71,60,35114,0.991999983788,1259,81,89,101,101,0.875,211.142.12.218,城市缺失,1
302,13102.1766642,6,2,10,0,0,69,2,12,10,1,1000,55,43,72,43,152,0.991999983788,1353,87,67,102,82,0.991999983788,202.101.77.237,贵阳,1
200,11142.6295724,13,0,0,0,0,64,12,12,0,0,897,84,97,71,30,152,0.875,1434,96,144,99,61,0.677999973297,59.172.76.233,武汉,1
200,10268.6451143,3,1,0,0,0,46,1,0,2,11,966,58,87,32,66,35114,0.991999983788,1419,119,126,51,87,0.677999973297,116.52.147.144,昆明,1
200,4849.9124946,18,0,0,0,0,57,0,2,0,3,923,47,83,37,64,35114,0.660000026226,1473,62,114,42,114,0.991999983788,219.137.225.57,广州,1
302,89733.9810761,3,2,0,0,0,46,2,0,2,11,966,59,87,32,66,152,0.660000026226,1419,120,126,51,87,0.991999983788,218.28.234.21,郑州,1
200,55445.4013377,4,2,0,0,0,47,2,0,2,11,967,59,87,32,66,35114,0.875,1420,120,126,51,87,0.677999973297,59.172.76.233,武汉,1
200,31301.8549909,16,0,0,0,0,63,0,2,2,20,918,80,35,56,60,35114,0.991999983788,1523,115,68,126,112,0.677999973297,211.137.180.198,城市缺失,1
200,15449.1100488,3,0,0,0,0,58,0,2,0,3,924,47,83,37,64,152,0.991999983788,1474,62,114,42,114,0.991999983788,124.72.93.18,厦门市,1
200,100348.492747,17,0,0,0,0,64,0,2,2,20,919,80,35,56,60,35114,0.660000026226,1524,115,68,126,112,0.875,202.101.77.237,贵阳,1
200,3357.63172703,30,0,0,0,0,69,0,0,20,0,922,35,50,46,37,35114,0.660000026226,1496,63,109,95,92,0.875,219.137.225.57,广州,1
404,11241.7208626,13,1,2,0,0,49,1,2,0,0,952,44,49,51,58,152,0.991999983788,1509,78,83,95,92,0.875,124.72.93.18,厦门市,1
200,2640.25720656,4,0,0,0,2,70,2,1,0,2,831,74,43,53,47,152,0.991999983788,1293,103,80,84,74,0.875,218.28.234.21,郑州,1
302,27455.4859625,13,2,2,0,0,49,2,2,0,0,952,45,49,51,58,35114,0.991999983788,1509,79,83,95,92,0.677999973297,58.60.3.110,深圳市,1
403,6168.38936785,3,0,0,2,0,71,0,2,13,0,891,60,78,72,60,35114,0.991999983788,1259,81,89,102,101,0.875,218.28.234.21,郑州,1
200,2559.71391488,5,0,0,0,0,65,12,12,0,0,898,84,97,71,30,35114,0.991999983788,1435,96,144,99,61,0.875,211.142.12.218,城市缺失,1
200,3327.62808934,3,0,0,0,0,48,2,0,2,11,968,59,87,32,66,152,0.875,1421,120,126,51,87,0.991999983788,211.142.12.218,城市缺失,1
200,0.0,9,0,0,0,1,70,2,12,10,1,1001,55,43,72,43,152,0.875,1354,87,67,102,82,0.991999983788,202.101.77.237,贵阳,1
200,2738.97199554,12,0,0,0,0,70,1,2,0,2,1036,116,70,80,36,152,0.875,1561,154,100,140,138,0.875,59.172.76.233,武汉,1
200,45857.6183247,10,0,0,0,1,71,2,12,10,1,1002,55,43,72,43,152,0.991999983788,1355,87,67,102,82,0.875,219.137.225.57,广州,1
200,431.593648237,4,0,0,0,1,23,4,0,10,21,1014,52,71,89,70,35114,0.991999983788,1514,59,112,115,99,0.875,219.137.225.57,广州,1
404,5494.96222872,11,0,2,0,0,46,1,12,1,0,1050,67,76,77,65,152,0.875,1492,82,99,92,117,0.677999973297,218.80.192.83,上海,1
404,10071.9305578,13,0,2,0,0,70,2,2,0,2,831,74,44,53,47,152,0.875,1293,103,81,84,74,0.875,218.80.192.83,上海,1
200,6404.03535414,12,0,2,0,0,59,0,2,0,3,925,47,83,37,64,35114,0.991999983788,1475,62,114,42,114,0.991999983788,218.80.192.83,上海,1
500,3344.85077384,4,0,0,0,2,23,4,0,10,22,1014,52,71,89,71,35114,0.875,1514,59,112,115,100,0.875,58.60.3.110,深圳市,1
200,142869.017947,5,0,0,0,2,24,4,0,10,22,1015,52,71,89,71,152,0.660000026226,1515,59,112,115,100,0.991999983788,218.80.192.83,上海,1
200,8966.92407664,8,0,0,0,0,70,0,0,20,0,923,35,50,46,37,152,0.660000026226,1497,63,109,95,92,0.677999973297,218.80.192.83,上海,1
200,10232.8719458,7,0,10,0,0,51,10,11,0,0,454,61,39,19,21,152,0.660000026226,1422,120,126,51,87,0.677999973297,211.137.180.198,城市缺失,1
200,11039.2611348,2,0,0,0,0,40,1,0,2,0,369,21,11,30,41,152,0.875,1260,81,89,102,101,0.677999973297,219.137.225.57,广州,1
302,2376.87720667,14,2,0,0,0,64,3,4,0,1,537,13,47,28,31,152,0.875,1435,97,144,99,61,0.991999983788,59.172.76.233,武汉,1
200,52474.6988357,8,0,10,0,0,52,10,11,0,0,455,61,39,19,21,35114,0.660000026226,1423,120,126,51,87,0.991999983788,124.72.93.18,厦门市,1
200,46562.5239242,15,2,0,0,0,65,3,4,0,1,538,13,47,28,31,152,0.660000026226,1436,97,144,99,61,0.875,124.72.93.18,厦门市,1
200,3987.61898476,23,1,0,0,0,108,12,0,1,0,606,35,33,70,52,35114,0.875,1525,115,68,126,112,0.991999983788,219.137.225.57,广州,1
200,130947.637354,24,1,0,0,0,109,12,0,1,0,607,35,33,70,52,35114,0.991999983788,1526,115,68,126,112,0.991999983788,116.52.147.144,昆明,1
200,0.0,4,0,10,0,10,40,0,10,2,10,551,15,31,5,50,35114,0.660000026226,1476,62,114,42,114,0.991999983788,218.80.192.83,上海,1
302,82149.1609147,24,2,0,0,0,109,13,0,1,0,607,36,33,70,52,35114,0.991999983788,1526,116,68,126,112,0.677999973297,211.142.12.218,城市缺失,1
200,4890.05175294,5,1,0,0,2,60,1,0,0,3,463,29,37,31,27,152,0.875,1294,103,81,84,74,0.875,211.137.180.198,城市缺失,1
200,22489.1566439,24,0,0,0,0,53,10,11,0,0,456,61,39,19,21,152,0.660000026226,1424,120,126,51,87,0.875,211.137.180.198,城市缺失,1
200,28785.81705,16,1,0,0,0,110,13,0,1,0,608,36,33,70,52,152,0.660000026226,1527,116,68,126,112,0.875,218.28.234.21,郑州,1
200,100719.305578,17,1,0,0,0,111,13,0,1,0,609,36,33,70,52,35114,0.991999983788,1528,116,68,126,112,0.991999983788,218.80.192.83,上海,1
200,30286.2530099,2,0,0,1,0,41,0,10,2,10,552,15,31,5,50,35114,0.991999983788,1477,62,114,42,114,0.677999973297,202.101.77.237,贵阳,1
200,9564.71901508,5,0,0,10,1,52,2,10,11,1,575,28,59,49,55,35114,0.875,1498,63,109,95,92,0.677999973297,219.137.225.57,广州,1
200,1386.51170389,14,0,0,0,0,55,11,0,0,24,526,38,30,60,102,152,0.660000026226,1562,154,100,140,138,0.875,211.142.12.218,城市缺失,1
200,5149.70334961,14,0,0,0,0,66,3,4,0,1,539,13,47,28,31,152,0.660000026226,1437,97,144,99,61,0.991999983788,219.137.225.57,广州,1
200,12535.458269,3,0,0,0,0,61,1,0,0,3,464,29,37,31,27,35114,0.875,1295,103,81,84,74,0.677999973297,59.172.76.233,武汉,1
500,47994.2045189,5,0,0,10,2,52,2,10,11,2,575,28,59,49,56,152,0.660000026226,1498,63,109,95,93,0.677999973297,211.137.180.198,城市缺失,1
200,191976.818076,6,0,0,10,2,53,2,10,11,2,576,28,59,49,56,35114,0.875,1499,63,109,95,93,0.875,219.137.225.57,广州,1
200,393.511855746,2,0,1,0,0,46,0,1,0,3,558,34,34,44,34,152,0.875,1510,79,83,95,92,0.991999983788,219.137.225.57,广州,1
403,4947.26845608,17,0,0,2,0,48,0,0,4,10,353,32,24,31,39,152,0.875,1355,87,67,103,82,0.875,218.80.192.83,上海,1
200,4459.80103179,13,0,10,1,0,54,2,10,11,2,577,28,59,49,56,152,0.991999983788,1500,63,109,95,93,0.991999983788,58.60.3.110,深圳市,1
200,35793.7605602,18,0,0,2,0,49,0,0,4,10,354,32,24,31,39,35114,0.991999983788,1356,87,67,103,82,0.875,211.142.12.218,城市缺失,1
404,0.0,17,0,2,0,0,54,2,15,2,0,500,7,42,26,29,35114,0.660000026226,1515,59,113,115,100,0.677999973297,218.80.192.83,上海,1
200,6930.67516721,4,0,0,0,1,62,1,0,0,3,465,29,37,31,27,35114,0.875,1296,103,81,84,74,0.991999983788,218.28.234.21,郑州,1
404,23911.7975377,2,0,2,0,0,46,0,2,0,3,558,34,35,44,34,152,0.875,1510,79,84,95,92,0.875,218.80.192.83,上海,1
200,20811.3262393,19,0,0,2,0,50,0,0,4,10,355,32,24,31,39,35114,0.991999983788,1357,87,67,103,82,0.875,58.60.3.110,深圳市,1
200,2559.71391488,12,0,0,0,2,56,11,0,0,24,527,38,30,60,102,152,0.875,1563,154,100,140,138,0.677999973297,59.172.76.233,武汉,1
500,0.0,4,0,0,0,2,62,1,0,0,4,465,29,37,31,28,152,0.660000026226,1296,103,81,84,75,0.991999983788,218.28.234.21,郑州,1
302,16638.1404467,12,2,0,0,0,56,12,0,0,24,527,39,30,60,102,35114,0.875,1563,155,100,140,138,0.677999973297,211.142.12.218,城市缺失,1
200,89733.9810761,28,0,0,0,0,63,1,0,0,4,466,29,37,31,28,35114,0.991999983788,1297,103,81,84,75,0.875,116.52.147.144,昆明,1
302,14343.7459955,0,3,0,0,0,54,3,10,11,2,577,29,59,49,56,35114,0.660000026226,1500,64,109,95,93,0.991999983788,116.52.147.144,昆明,1
200,23862.5070402,13,2,0,0,0,57,12,0,0,24,528,39,30,60,102,152,0.660000026226,1564,155,100,140,138,0.875,218.80.192.83,上海,1
200,4412.14971271,4,1,2,0,0,67,3,4,0,1,540,13,47,28,31,152,0.660000026226,1438,97,144,99,61,0.875,211.142.12.218,城市缺失,1
200,2954.12094871,5,0,0,0,0,41,1,0,2,0,370,21,11,30,41,152,0.660000026226,1261,81,89,102,101,0.991999983788,59.172.76.233,武汉,1
200,33573.1018594,14,2,0,0,0,58,12,0,0,24,529,39,30,60,102,152,0.991999983788,1565,155,100,140,138,0.875,218.28.234.21,郑州,1
200,21824.6062257,29,0,0,0,0,64,1,0,0,4,467,29,37,31,28,152,0.991999983788,1298,103,81,84,75,0.677999973297,219.137.225.57,广州,1
302,0.0,4,2,2,0,0,67,4,4,0,1,540,14,47,28,31,35114,0.875,1438,98,144,99,61,0.875,211.142.12.218,城市缺失,1
200,4316.33320102,13,0,0,0,0,42,0,10,2,10,553,15,31,5,50,35114,0.991999983788,1478,62,114,42,114,0.991999983788,211.142.12.218,城市缺失,1
200,31301.8549909,18,0,0,0,0,55,3,10,11,2,578,29,59,49,56,35114,0.660000026226,1501,64,109,95,93,0.991999983788,211.137.180.198,城市缺失,1
403,0.0,2,0,0,2,0,54,2,15,3,0,500,7,42,27,29,35114,0.660000026226,1515,59,113,116,100,0.677999973297,218.80.192.83,上海,1
200,96060.5303121,3,0,0,2,0,55,2,15,3,0,501,7,42,27,29,35114,0.660000026226,1516,59,113,116,100,0.677999973297,124.72.93.18,厦门市,1
200,12535.458269,22,0,0,0,0,42,1,0,2,0,371,21,11,30,41,152,0.991999983788,1262,81,89,102,101,0.991999983788,211.137.180.198,城市缺失,1
200,69896.5065509,4,0,0,2,0,56,2,15,3,0,502,7,42,27,29,35114,0.991999983788,1517,59,113,116,100,0.677999973297,202.101.77.237,贵阳,1
404,16032.0947466,20,0,3,0,1,67,4,5,0,1,540,14,48,28,31,35114,0.991999983788,1438,98,145,99,61,0.677999973297,202.101.77.237,贵阳,1
200,0.0,5,0,0,0,0,51,0,0,4,10,356,32,24,31,39,35114,0.660000026226,1358,87,67,103,82,0.677999973297,58.60.3.110,深圳市,1
200,1850.28985247,13,0,0,0,0,54,10,11,0,0,457,61,39,19,21,152,0.660000026226,1425,120,126,51,87,0.677999973297,218.80.192.83,上海,1
200,4620.45011147,3,0,0,0,2,59,12,0,0,24,530,39,30,60,102,35114,0.875,1566,155,100,140,138,0.677999973297,59.172.76.233,武汉,1
404,33375.866076,20,0,4,0,1,67,4,6,0,1,540,14,49,28,31,152,0.875,1438,98,146,99,61,0.875,218.28.234.21,郑州,1
200,33573.1018594,7,0,0,0,0,55,10,11,0,0,458,61,39,19,21,152,0.991999983788,1426,120,126,51,87,0.677999973297,218.28.234.21,郑州,1
200,2863.50084482,4,0,0,0,0,47,0,2,0,3,559,34,35,44,34,152,0.660000026226,1511,79,84,95,92,0.677999973297,211.142.12.218,城市缺失,1
200,38411.426871,8,0,0,0,0,56,10,11,0,0,459,61,39,19,21,35114,0.991999983788,1427,120,126,51,87,0.875,211.137.180.198,城市缺失,1
200,13861.3503344,3,0,0,0,0,68,4,6,0,1,541,14,49,28,31,35114,0.660000026226,1439,98,146,99,61,0.875,59.172.76.233,武汉,1
200,13712.6298625,16,0,0,0,0,56,3,10,11,2,579,29,59,49,56,152,0.875,1502,64,109,95,93,0.991999983788,219.137.225.57,广州,1
200,8337.74878631,22,0,0,1,0,57,2,15,3,0,503,7,42,27,29,35114,0.991999983788,1518,59,113,116,100,0.677999973297,219.137.225.57,广州,1
200,3536.91625262,8,0,0,1,0,43,0,10,2,10,554,15,31,5,50,152,0.875,1479,62,114,42,114,0.677999973297,124.72.93.18,厦门市,1
200,15364.5707484,9,0,0,0,0,57,10,11,0,0,460,61,39,19,21,152,0.660000026226,1428,120,126,51,87,0.875,218.28.234.21,郑州,1
200,30898.2200977,9,0,0,1,0,44,0,10,2,10,555,15,31,5,50,152,0.875,1480,62,114,42,114,0.677999973297,219.137.225.57,广州,1
403,38637.4139717,22,0,0,2,0,57,2,15,4,0,503,7,42,28,29,152,0.991999983788,1518,59,113,117,100,0.677999973297,218.28.234.21,郑州,1
200,0.0,5,0,0,2,2,83,10,13,2,3,580,29,59,49,56,152,0.875,1503,64,109,95,93,0.677999973297,219.137.225.57,广州,1
200,4776.23496065,17,0,0,0,0,50,10,10,0,3,610,36,33,70,52,152,0.875,1529,116,68,126,112,0.991999983788,116.52.147.144,昆明,1
200,0.0,14,0,0,0,0,96,0,1,11,2,531,39,30,60,102,35114,0.660000026226,1567,155,100,140,138,0.991999983788,59.172.76.233,武汉,1
200,0.0,18,0,0,0,0,51,10,10,0,3,611,36,33,70,52,152,0.875,1530,116,68,126,112,0.875,116.52.147.144,昆明,1
200,22078.5222695,16,0,10,0,0,66,2,10,0,0,461,61,39,19,21,152,0.875,1429,120,126,51,87,0.875,219.137.225.57,广州,1
200,12359.2880391,6,0,0,2,2,84,10,13,2,3,581,29,59,49,56,35114,0.991999983788,1504,64,109,95,93,0.991999983788,124.72.93.18,厦门市,1
200,7143.45089733,4,0,0,0,0,28,0,21,21,0,357,32,24,31,39,35114,0.875,1359,87,67,103,82,0.677999973297,218.80.192.83,上海,1
200,35859.3649887,19,0,0,0,0,52,10,10,0,3,612,36,33,70,52,152,0.875,1531,116,68,126,112,0.875,58.60.3.110,深圳市,1
200,15520.8413081,15,0,0,0,0,97,0,1,11,2,532,39,30,60,102,152,0.991999983788,1568,155,100,140,138,0.875,124.72.93.18,厦门市,1
403,14614.2371214,3,0,0,4,0,31,1,0,4,0,503,7,42,29,29,35114,0.875,1518,59,113,118,100,0.875,124.72.93.18,厦门市,1
500,4459.80103179,3,10,0,0,2,52,10,10,0,4,612,36,33,70,53,35114,0.660000026226,1531,116,68,126,113,0.875,219.137.225.57,广州,1
200,13102.1766642,14,0,0,0,0,67,2,10,0,0,462,61,39,19,21,152,0.875,1430,120,126,51,87,0.677999973297,202.101.77.237,贵阳,1
200,4112.25957857,12,0,0,0,0,61,0,0,0,0,560,34,35,44,34,152,0.875,1512,79,84,95,92,0.875,218.28.234.21,郑州,1
200,18625.0095697,13,0,0,0,0,98,0,1,11,2,533,39,30,60,102,152,0.660000026226,1569,155,100,140,138,0.875,59.172.76.233,武汉,1
200,12359.2880391,13,0,0,0,0,32,1,0,4,0,504,7,42,29,29,35114,0.875,1519,59,113,118,100,0.875,219.137.225.57,广州,1
302,5908.24189742,12,2,0,0,2,79,2,1,0,2,555,16,31,5,50,35114,0.875,1480,63,114,42,114,0.875,59.172.76.233,武汉,1
200,999.757015522,3,0,1,0,0,31,0,1,0,3,443,15,23,15,52,152,0.991999983788,1493,82,99,92,117,0.875,59.172.76.233,武汉,1
403,4630.1204855,3,0,0,2,0,32,0,1,12,10,371,21,11,31,41,35114,0.991999983788,1262,81,89,103,101,0.677999973297,124.72.93.18,厦门市,1
200,3279.20301091,12,0,0,2,0,92,0,0,2,2,542,14,49,28,31,35114,0.991999983788,1440,98,146,99,61,0.991999983788,218.80.192.83,上海,1
200,15883.7389658,14,0,0,0,0,33,1,0,4,0,505,7,42,29,29,35114,0.991999983788,1520,59,113,118,100,0.677999973297,211.142.12.218,城市缺失,1
200,14347.0785226,5,0,10,0,0,53,10,10,0,4,613,36,33,70,53,152,0.875,1532,116,68,126,113,0.677999973297,218.80.192.83,上海,1
200,16638.1404467,2,0,0,0,0,34,1,0,4,0,506,7,42,29,29,35114,0.660000026226,1521,59,113,118,100,0.677999973297,59.172.76.233,武汉,1
200,12136.6785731,12,0,0,0,0,68,2,10,0,0,463,61,39,19,21,35114,0.991999983788,1431,120,126,51,87,0.677999973297,218.28.234.21,郑州,1
200,5173.61376936,12,0,0,0,0,85,10,13,2,3,582,29,59,49,56,152,0.991999983788,1505,64,109,95,93,0.991999983788,59.172.76.233,武汉,1
200,8465.91344077,14,0,0,0,0,99,0,1,11,2,534,39,30,60,102,35114,0.660000026226,1570,155,100,140,138,0.991999983788,124.72.93.18,厦门市,1
200,4314.74080383,6,0,0,0,0,29,0,21,21,0,358,32,24,31,39,35114,0.991999983788,1360,87,67,103,82,0.991999983788,59.172.76.233,武汉,1
200,23811.5029911,6,0,10,0,0,54,10,10,0,4,614,36,33,70,53,152,0.875,1533,116,68,126,113,0.875,58.60.3.110,深圳市,1
200,2008.80224512,7,0,0,0,0,37,0,0,0,6,468,29,37,31,28,152,0.660000026226,1299,103,81,84,75,0.991999983788,59.172.76.233,武汉,1
404,4265.03087213,13,0,2,0,0,79,2,2,0,2,555,16,32,5,50,152,0.991999983788,1480,63,115,42,114,0.677999973297,218.28.234.21,郑州,1
200,7760.42065404,6,0,1,0,10,33,0,1,12,10,372,21,11,31,41,35114,0.991999983788,1263,81,89,103,101,0.677999973297,59.172.76.233,武汉,1
200,23298.835517,16,0,0,0,0,100,0,1,11,2,535,39,30,60,102,35114,0.660000026226,1571,155,100,140,138,0.677999973297,202.101.77.237,贵阳,1
500,10344.9198477,2,0,0,0,2,31,0,1,0,4,443,15,23,15,53,152,0.660000026226,1493,82,99,92,118,0.677999973297,116.52.147.144,昆明,1
200,0.0,3,0,0,0,2,32,0,1,0,4,444,15,23,15,53,35114,0.660000026226,1494,82,99,92,118,0.991999983788,116.52.147.144,昆明,1
